id;Esboço ou foto;Proveniência;Nome geográfico|taxonomy|multiple|status_public;Stam;Descrição;Denominação;Número de inventário;Grupo étnico;Usado;Local|taxonomy|multiple|status_public;Fotógrafo|taxonomy|multiple|status_public;Coletado;País|taxonomy|multiple|status_public;Origem|taxonomy|multiple|status_public;Coletado por;Comprimento;Resumo;Palavras-chave|taxonomy|multiple|status_public;URL;Palavras-chave;documentação de imagem;foto digital não;Largura;Categoria de material|taxonomy|multiple|status_public;Categoria de material2|taxonomy|multiple|status_public;papel;Ação de conservação;Mudar para;requisitos de montagem;Texto da exposição;Exposição, parte de / incluída em;Exposição, parte do estande / incluída;Juntos, materiais;Texto publicado;Juntos, texto da exposição, inglês;Exposição / incluído em;Palavras-chave, espanhol;Área de uso;Nota: Descrição;Avaliação da condição;Observação;Exposição / anterior;Original: publ;Original: negativo não;Original: desenho não;Materiais / fabricação;Texto da exposição, Encruzilhada;Texto da exposição, Crossroads, eng;special_document;special_attachments
115;retrato falado;;Guiana Britânica;Wai-wai;Danceteria com enfeites de penas.;clube de dança;1927.07.0064;Hixkaryana, Mawayana, Wai wai, Karapayana, Wai-Wai, Uaiuais, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;43,5 centímetros;1927.07.0064, foto digital, V: 1927-07-0064, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais , Karapayana;Etnografia||corda de algodão||madeira||Psittacidae: Ara araruana||pena do corpo||pena do peito||Psittacidae: Ara macao||Phasianidae: Gallus gallus dom.||Corda baixo||caneta de cauda;https://collections.smvk.se/carlotta-vkm/web/object/37615;;foto digital;V: 1927-07-0064;;;;;;;;;;;;;;;;;;;;;;;;;;;file:115-604657.png;115-1209874.png||115-1209878.png
116;retrato falado;;Guiana Britânica;Wai-wai;Danceteria com enfeites de penas.;clube de dança;1927.07.0061;Karapayana, Wai-wai, Uaiuais, Wai-Wai, Wai wai, Mawayana, Hixkaryana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;40,5 cm;1927.07.0061, foto digital, V: 1927-07-0061, Walter Roth, Br.Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais , Karapayana;Ardeidae: Casmerodius albus / Egretta thula||Phasianidae: Gallus gallus dom.||Pena de asa||corda de entreco||madeira||corda de algodão||pena do corpo||Psittacidae: Ara macao||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37612;;foto digital;V: 1927-07-0061;;;composto;;;;;;;;;;;;;;;;;;;;;;;;file:116-604649.png;116-1209862.png||116-1209858.png
117;retrato falado;;Guiana Britânica;Wai-wai;Danceteria com enfeites de penas.;clube de dança;1927.07.0062;Wai wai, Hixkaryana, Uaiuais, Wai-wai, Karapayana, Wai-Wai, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;40 cm;1927.07.0062, foto digital, V: 1927-07-0062, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais , Karapayana;barbante de algodão||pena cauda||Psittacidae: Ara araruana||pena do corpo||Etnografia||Psittacidae: Ara macao||Phasianidae: Gallus gallus dom.||madeira||baixo;https://collections.smvk.se/carlotta-vkm/web/object/37613;;foto digital;V: 1927-07-0062;;;;;;;;;;;;;;;;;;;;;;;;;;;file:117-604653.png;117-1209870.png||117-1209866.png
118;retrato falado;;Guiana Britânica;Wai-wai;Danceteria com enfeites de penas.;clube de dança;1927.07.0059;Uaiuais, Wai-wai, Karapayana, Mawayana, Hixkaryana, Wai-wai, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;45 cm;1927.07.0059, foto digital, 1927-07-0059, Walter Roth, Br.Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||baixo||corda de algodão||pena corporal||Psittacidae: Ara macao||madeira||Phasianidae: Gallus gallus dom.;https://collections.smvk.se/carlotta-vkm/web/object/37610;;foto digital;1927-07-0059;;;;;;;;;;;;;;;;;;;;;;;;;;;file:118-1049177.png;118-402198.png
119;retrato falado;;Guiana Britânica;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0282;Wai-wai, Uaiuais, Mawayana, Wai-Wai, Hixkaryana, Karapayana, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;23,5 centímetros;1927.07.0282, foto digital, 1927-07-0282, Walter Roth, Br.Guiana, esboço, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Faixa de folha de palmeira||fio de fibra vegetal||cor preta||Ramphastidae: Ramphastos / Pteroglossus sp.||pena do corpo||Pena da cabeça||Cotingidae: Xipholena punicea||Cracidae: Mitu tomentosa||Etnografia||Psittacidae: Ara macao||Espécie indeterminada (branca);https://collections.smvk.se/carlotta-vkm/web/object/38149;;foto digital;1927-07-0282;;;;;;;;;;;;;;;;;;;;;;;;;;;file:119-1155585.png;119-600622.png
120;retrato falado;;Guiana Britânica;Wai-wai;Danceteria com enfeites de penas.;clube de dança;1927.07.0060;Wai-wai, Wai wai, Mawayana, Karapayana, Hixkaryana, Wai-Wai, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;44 cm;1927.07.0060, foto digital, V: 1927-07-0060, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais , Karapayana;Etnografia||madeira||pena cauda||corda de baixo||corda de algodão||pena do corpo||Psittacidae: Ara ararauna||Psittacidae: Ara macao||Phasianidae: Gallus gallus dom.;https://collections.smvk.se/carlotta-vkm/web/object/37611;;foto digital;V: 1927-07-0060;;;;;;;;;;;;;;;;;;;;;;;;;;;file:120-1209854.png;120-604645.png||120-1209850.png
121;retrato falado;;Guiana Britânica;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0280;Uaiuais, Karapayana, Wai wai, Wai-wai, Mawayana, Hixkaryana, Wai-Wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;29 cm;1927.07.0280, foto digital, 1927-07-0280, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Faixa de folha de palmeira||Ramphastidae: Ramphastos tucanus / vitellinus||Psittacidae: Ara ararauna||fio de fibra vegetal||pena do corpo||cobertura da asa||cor preta||pena do corpo||cobertura da asa||Psittacidae: Ara macao||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/38147;;foto digital;1927-07-0280;;;;;;;;;;;;;;;;;;;;;;;;;;;file:121-600614.png;121-1155577.png
122;retrato falado;;Guiana Britânica;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0281;Uaiuais, Karapayana, Wai-Wai, Mawayana, Wai-wai, Wai wai, Hixkaryana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;24,5 cm;1927.07.0281, foto digital, 1927-07-0281, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Cotingidae: Xipholena punicea||Psittacidae: Ara macao||Espécie indefinida (branco||felpudo)||fio de fibra vegetal||pena do corpo||Etnografia||Espécie indefinida (preto)||Faixa de folha de palmeira||Ramphastidae: Ramphastos tucanus / vitellinus||preto;https://collections.smvk.se/carlotta-vkm/web/object/38148;;foto digital;1927-07-0281;;;;;;;;;;;;;;;;;;;;;;;;;;;file:122-600618.png;122-1155581.png
123;retrato falado;Rio Barama. [[Haga]];Guiana Britânica;Caribe.;Cesto com tampa.;cesta;1927.07.0018;Marworno, Povo Kalina, Caraíbas continentais, Povo Kali'Na, Cariña, Kalihna, Kariber, Kariña, Kalinya, Maraworno;Kali'Na - http://www.wikidata.org/entity/Q2486742;Br. Guiana;Bela Adormecida, Beatriz;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0018, Walter Roth, fr. Guiana, Rio Barama. [[Haga]], Sketch, Caribe., América, Guiana Britânica, Guiana Britânica, Guiana, Caribe, Kalinya, Caribe Continental, Cariña, Maraworno, Kariña, Marworno, Kalihna, Kali'Na People, Kalina people;armazenamento||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/42765;cesta;;;32 cm;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:123-15374345.png;123-15374350.png||123-15374340.png||123-15374355.png||123-15374325.png||123-15374330.png||123-15374320.png||123-15374335.png||123-15374315.png||123-15374370.png||123-15374365.png||123-15374375.png||123-15374360.png
124;retrato falado;;Guiana Britânica;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0278;Wai-Wai, Karapayana, Mawayana, Hixkaryana, Wai-wai, Wai wai, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;41 centímetros;1927.07.0278, foto digital, 1927-07-0278, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Etnografia||Psittacidae: Ara ararauna||Phasianidae: Gallus gallus dom.||Psittacidae: Ara macao||fio de fibra vegetal||tira de folha de palmeira||pena do corpo||Cracidae: Mitu tomentosa / Crax alector;https://collections.smvk.se/carlotta-vkm/web/object/38145;;foto digital;1927-07-0278;;;;;;;;;;;;;;;;;;;;;;;;;;;file:124-1155569.png;124-600606.png
125;retrato falado;;Guiana Britânica;Makuschi;Rede de algodão.;maca;1927.07.0149;Pemon, Makusi, Makushi, macusi, Macussi, Teweya, Macusi, Makuxi, Povo Macushi, macuxi, Teueia;macushi - http://www.wikidata.org/entity/Q2520166;Br. Guiana;;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;260 centímetros;1927.07.0149, Walter Roth, fr. Guiana, esboço, Makuschi, 10, América, Guiana Britânica, Guiana Britânica, Guiana, macuxi, Makuxi, Makusi, macusi, Teweya, Makushi, Macusi, Teueia, Macussi, Pemon, Macushi People;Etnografia||inventário;https://collections.smvk.se/carlotta-vkm/web/object/51122;;;;;;têxtil;;;;;;;;;;;;;;;10;;;;;;;;;;
126;retrato falado;;Guiana Britânica;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0279;Uaiuais, Wai-Wai, Karapayana, Mawayana, Wai-wai, Wai wai, Hixkaryana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;30 cm;1927.07.0279, foto digital, 1927-07-0279, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Etnografia||Phasianidae: Gallus gallus dom.||Psittacidae: Ara ararauna||Psittacidae: Ara macao||fio de fibra vegetal||pena do corpo||coberturas das asas||pena do corpo||Faixa de folha de palmeira||Cracidae: Mitu tomentosa / Crax alector;https://collections.smvk.se/carlotta-vkm/web/object/38146;;foto digital;1927-07-0279;;;;;;;;;;;;;;;;;;;;;;;;;;;file:126-1155573.png;126-600610.png
127;retrato falado;;Guiana Britânica;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0276;Karapayana, Uaiuais, Mawayana, Hixkaryana, Wai-Wai, Wai wai, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Anderzen, Hannes;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;32,5 cm;1927.07.0276, Walter Roth, Br.Guiana, sketch, Waiwai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai, Karapayana;N / D;https://collections.smvk.se/carlotta-vkm/web/object/38143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:127-2030943.png;127-2030938.png||127-1155561.png
128;retrato falado;Rio Barima, noroeste da Guiana;Guiana Britânica;Caribe.;Pulseira;pulseira;1927.07.0177;Caribe, Kalihna, Povo Kali'Na, Maraworno, Cariña, Kariña, Caraíbas continentais, Marworno, Kalinya, povo Kalina;Kali'Na - http://www.wikidata.org/entity/Q2486742;Rio Barima, fr. Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;28 cm;1927.07.0177, Walter Roth, Rio Barima, fr. Guiana, Rio Barima, Guiana. [[Haga]], Rio Barima, noroeste da Guiana, esboço, Caribe., Guiana Britânica, Guiana Britânica, América, Guiana, Caribe, Kalinya, Caribe Continental, Cariña, Maraworno, Kariña, Marworno, Kalihna, Kali'Na People, Kalina pessoas;jóias||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/42767;bracelete;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:128-1049229.png;
129;retrato falado;Rio Barima, Guiana. [[Haga]];América;Caribe.;Flauta de osso, 3 furos. Ornamentação esculpida.;flauta;1927.07.0159;Maraworno, Kariña, Cariña, Kalina people, Mainland Caribs, Kariber, Kalihna, Kali'Na People, Marworno, Kalinya;Kali'Na - http://www.wikidata.org/entity/Q2486742;Br. Guiana;Anderzen, Hannes;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;22 cm;1927.07.0159, Walter Roth, fr. Guiana, Rio Barima, Guiana. [[Haga]], Sketch, Caribe., Guiana Britânica, América, Guiana Britânica, Guiana, Caribe, Kalinya, Caribe Continental, Cariña, Maraworno, Kariña, Marworno, Kalihna, Kali'Na People, Kalina people;instrumento musical||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/42766;flauta;;;;;osso;;;;;;;;;;;;;;;;;;;;;;;;file:129-1983670.png;129-1983665.png
130;retrato falado;;América;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0277;Wai-Wai, Wai-wai, Hixkaryana, Mawayana, Wai wai, Uaiuais, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;31 cm;1927.07.0277, foto digital, 1927-07-0277, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Psittacidae: Ara macao||Etnografia||fio de fibra vegetal||pena do corpo||Psittacidae: Ara ararauna||tira de folha de palmeira||pena do corpo||coberturas das asas;https://collections.smvk.se/carlotta-vkm/web/object/38144;;foto digital;1927-07-0277;;;;;;;;;;;;;;;;;;;;;;;;;;;file:130-600602.png;130-1155565.png
131;retrato falado;Rio Barima, Guiana. [[Haga]];Guiana Britânica;Caribe.;Amostra Bixa Orellana (urucú);Amostra Bixa Orellana (urucú) ..;1927.07.0183;Marworno, Cariña, Maraworno, Povo Kalina, Caribs do Continente, Povo Kali'Na, Kariña, Kariber, Kalihna, Kalinya;Kali'Na - http://www.wikidata.org/entity/Q2486742;Br. Guiana;Westling, Rose Marie;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0183, Walter Roth, fr. Guiana, Rio Barima, Guiana. [[Haga]], Sketch, Caribe., América, Guiana Britânica, Guiana Britânica, Guiana, Caribe, Kalinya, Caribe Continental, Cariña, Maraworno, Kariña, Marworno, Kalihna, Kali'Na People, Kalina people;N / D;https://collections.smvk.se/carlotta-vkm/web/object/42769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:131-1957672.png;131-1957664.png||131-1957660.png||131-1957676.png||131-1957668.png||131-1957680.png
132;retrato falado;;América;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0275;Wai-Wai, Karapayana, Hixkaryana, Wai wai, Uaiuais, Mawayana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;37,5 centímetros;1927.07.0275, foto digital, 1927-07-0275, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Cracidae: Mitu tomentosa / Crax alector||Phasianidae: Gallus gallus dom.||Psittacidae: Ara ararauna||tira de folha de palmeira||pena do corpo||fio de fibra vegetal||Psittacidae: Ara macao||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/38142;;foto digital;1927-07-0275;;;;;;;;;;;;;;;;;;;;;;;;;;;file:132-1155557.png;132-600598.png
133;retrato falado;Rio Barima, noroeste da Guiana;América;Caribe.;Pulseira;pulseira;1927.07.0178;Kalinya, Maraworno, povo Kalina, Kalihna, Marworno, Cariña, Caribe continental, Kariber, Kariña, Povo Kali'Na;Kali'Na - http://www.wikidata.org/entity/Q2486742;Rio Barima, fr. Guiana;Schwetz, Ferenc;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;33 cm;1927.07.0178, Walter Roth, Rio Barima, fr. Guiana, Rio Barima, Guiana. [[Haga]], Rio Barima, noroeste da Guiana, esboço, Caribe., América, Guiana Britânica, Guiana Britânica, Guiana, Caribe, Kalinya, Caribe Continental, Cariña, Maraworno, Kariña, Marworno, Kalihna, Kali'Na People, Kalina pessoas;jóias||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/42768;pulseira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:133-1225290.png;
134;retrato falado;;América;Waiwai;Tubo de cabelo do tipo usual.;tubo de cabelo;1927.07.0274;Hixkaryana, Wai-wai, Karapayana, Wai-Wai, Mawayana, Uaiuais, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;36 cm;1927.07.0274, foto digital, 1927-07-0274, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;tira de folha de palmeira||Etnografia||pena do corpo||fio de fibra vegetal||Cracidae: Mitu tomentosa / Crax alector||Psittacidae: Ara macao||Psittacidae: Ara ararauna||pena do corpo||cobertura da asa;https://collections.smvk.se/carlotta-vkm/web/object/38140;;foto digital;1927-07-0274;;;;;;;;;;;;;;;;;;;;;;;;;;;file:134-1155553.png;134-600594.png
135;retrato falado;Rio Barima, Guiana. [[Haga]];Guiana Britânica;Caribe.;Amostra de borracha haiowa;amostra de borracha haiowa;1927.07.0184;Povo Kalina, Caraíbas do Continente, Cariña, Kariber, Kariña, Marworno, Kalihna, Povo Kali'Na, Kalinya, Maraworno;Kali'Na - http://www.wikidata.org/entity/Q2486742;Br. Guiana, Rio Barima;Westling, Rose Marie;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0184, Walter Roth, fr. Guiana, Rio Barima, Rio Barima, Guiana. [[Haga]], Rio Barima, noroeste da Guiana, esboço, Caribe., América, Guiana Britânica, Guiana Britânica, Guiana, Caribe, Kalinya, Caribe Continental, Cariña, Maraworno, Kariña, Marworno, Kalihna, Kali'Na People, Kalina pessoas;N / D;https://collections.smvk.se/carlotta-vkm/web/object/42770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:135-1957632.png;135-1957636.png||135-1957652.png||135-1957644.png||135-1957640.png||135-1957656.png||135-1957648.png
136;retrato falado;;Guiana Britânica;Wai-wai;Danceteria com enfeites de penas. 2 penas grandes estão faltando. 2011 79. SE;clube de dança;1927.07.0058;Karapayana, Wai-Wai, Wai-wai, Uaiuais, Mawayana, Hixkaryana, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;42 cm;1927.07.0058, foto digital, V: 1927-07-0058, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais , Karapayana;Phasianidae: Gallus gallus dom.||pena do peito||corda de algodão||Psittacidae: Ara macao||madeira||corda de baixo||pena do corpo||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37609;;foto digital;V: 1927-07-0058;;;;;;;;;;;;;;;;;;;;;;;;;;;file:136-604641.png;136-1209846.png||136-1209842.png
137;retrato falado;;América;Wai-wai;Clube de dança com enfeites de penas;clube de dança;1927.07.0057;Uaiuais, Wai-wai, Mawayana, Wai wai, Wai-Wai, Hixkaryana, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;42,5 cm;1927.07.0057, foto digital, V: 1927-07-0057, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais , Karapayana;corda de algodão||cordão de fibra||Icteridae: Psarocolius sp. (amarelo)||pena do corpo||Etnografia||pena do peito||Psittacidae: Ara macao (vermelho e azul)||Caneta caudal||madeira||Psittacidae: Ara ararauna (amarelo)||Phasianidae: Gallus gallus dom. (Branco);https://collections.smvk.se/carlotta-vkm/web/object/37608;;foto digital;V: 1927-07-0057;;;;;;;;;;;;;;;;;;;;;;;;;;;file:137-1209838.png;137-1209834.png||137-604637.png
138;retrato falado;;América;Wai-wai;Clube de dança com enfeites de penas;clube de dança;1927.07.0056;Wai-Wai, Karapayana, Uaiuais, Mawayana, Wai-wai, Hixkaryana, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Winther Åshaug, Ina Marie;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;56 centímetros;1927.07.0056, foto digital, V: 1927-07-0056, Walter Roth, Br.Guiana, esboço, Wai-wai, A maioria das penas bastante atacadas por vermes. / YES, Together, Sensitive material, alterado após 1 ano, suporte de metal da parede, Together - Dance !, British Guiana, America, British Guiana, Together - Dance - 1, Dance club, Dancing club, Guyana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana, materiais mistos;Caneta cauda||madeira||Aashaug||corda de baixo||Gallidae: Gallus gallus dom.||cobertura da asa||Etnografia||Psittacidae: Ara macao||Psittacidae: Ara ararauna (+ 1 Ara macao)||corda de algodão||pena do corpo;https://collections.smvk.se/carlotta-vkm/web/object/37606;;foto digital;V: 1927-07-0056;17 cm;materiais mistos;;;;;Material sensível, substituído após 1 ano;Clube de dança;Juntos - Dança!;Juntos - Dançando - 1;materiais mistos;;Clube de dança;Juntos;;;;A maioria das penas está fortemente infestada de vermes. /SIM;;;;;;;;;file:138-2302041.png;138-2302036.png||138-2302021.png||138-2302031.png||138-2302026.png||138-2302016.png
